"Market","Forecast","Timestamp"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T00:24:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T00:25:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T00:26:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T00:27:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T00:28:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T00:29:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T00:30:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T00:31:00.000Z"
"Oklahoma City vs Indiana Winner?","68.92%","2025-06-19T00:32:00.000Z"
"Oklahoma City vs Indiana Winner?","68.92%","2025-06-19T00:33:00.000Z"
"Oklahoma City vs Indiana Winner?","68.92%","2025-06-19T00:34:00.000Z"
"Oklahoma City vs Indiana Winner?","68.92%","2025-06-19T00:35:00.000Z"
"Oklahoma City vs Indiana Winner?","68.92%","2025-06-19T00:36:00.000Z"
"Oklahoma City vs Indiana Winner?","68.92%","2025-06-19T00:37:00.000Z"
"Oklahoma City vs Indiana Winner?","68.92%","2025-06-19T00:38:00.000Z"
"Oklahoma City vs Indiana Winner?","68.92%","2025-06-19T00:39:00.000Z"
"Oklahoma City vs Indiana Winner?","68.91%","2025-06-19T00:40:00.000Z"
"Oklahoma City vs Indiana Winner?","68.91%","2025-06-19T00:41:00.000Z"
"Oklahoma City vs Indiana Winner?","68.91%","2025-06-19T00:42:00.000Z"
"Oklahoma City vs Indiana Winner?","68.91%","2025-06-19T00:43:00.000Z"
"Oklahoma City vs Indiana Winner?","68.91%","2025-06-19T00:44:00.000Z"
"Oklahoma City vs Indiana Winner?","68.91%","2025-06-19T00:45:00.000Z"
"Oklahoma City vs Indiana Winner?","68.91%","2025-06-19T00:46:00.000Z"
"Oklahoma City vs Indiana Winner?","68.91%","2025-06-19T00:47:00.000Z"
"Oklahoma City vs Indiana Winner?","68.02%","2025-06-19T00:48:00.000Z"
"Oklahoma City vs Indiana Winner?","68.02%","2025-06-19T00:49:00.000Z"
"Oklahoma City vs Indiana Winner?","68.02%","2025-06-19T00:50:00.000Z"
"Oklahoma City vs Indiana Winner?","68.02%","2025-06-19T00:51:00.000Z"
"Oklahoma City vs Indiana Winner?","68.02%","2025-06-19T00:52:00.000Z"
"Oklahoma City vs Indiana Winner?","68.02%","2025-06-19T00:53:00.000Z"
"Oklahoma City vs Indiana Winner?","68.02%","2025-06-19T00:54:00.000Z"
"Oklahoma City vs Indiana Winner?","68.02%","2025-06-19T00:55:00.000Z"
"Oklahoma City vs Indiana Winner?","68.29%","2025-06-19T00:56:00.000Z"
"Oklahoma City vs Indiana Winner?","68.29%","2025-06-19T00:57:00.000Z"
"Oklahoma City vs Indiana Winner?","68.29%","2025-06-19T00:58:00.000Z"
"Oklahoma City vs Indiana Winner?","68.29%","2025-06-19T00:59:00.000Z"
"Oklahoma City vs Indiana Winner?","68.29%","2025-06-19T01:00:00.000Z"
"Oklahoma City vs Indiana Winner?","68.29%","2025-06-19T01:01:00.000Z"
"Oklahoma City vs Indiana Winner?","68.29%","2025-06-19T01:02:00.000Z"
"Oklahoma City vs Indiana Winner?","68.29%","2025-06-19T01:03:00.000Z"
"Oklahoma City vs Indiana Winner?","68.29%","2025-06-19T01:04:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:05:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:06:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:07:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:08:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:09:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:10:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:11:00.000Z"
"Oklahoma City vs Indiana Winner?","68.80%","2025-06-19T01:12:00.000Z"
"Oklahoma City vs Indiana Winner?","68.80%","2025-06-19T01:13:00.000Z"
"Oklahoma City vs Indiana Winner?","68.80%","2025-06-19T01:14:00.000Z"
"Oklahoma City vs Indiana Winner?","68.80%","2025-06-19T01:15:00.000Z"
"Oklahoma City vs Indiana Winner?","68.80%","2025-06-19T01:16:00.000Z"
"Oklahoma City vs Indiana Winner?","68.80%","2025-06-19T01:17:00.000Z"
"Oklahoma City vs Indiana Winner?","68.80%","2025-06-19T01:18:00.000Z"
"Oklahoma City vs Indiana Winner?","68.80%","2025-06-19T01:19:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:20:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:21:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:22:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:23:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:24:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:25:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:26:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:27:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T01:28:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T01:29:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T01:30:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T01:31:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T01:32:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T01:33:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T01:34:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T01:35:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:36:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:37:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:38:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:39:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:40:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:41:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:42:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:43:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:44:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:45:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:46:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:47:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:48:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:49:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:50:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:51:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:52:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:53:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:54:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:55:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:56:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:57:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:58:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T01:59:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T02:00:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T02:01:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T02:02:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T02:03:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T02:04:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T02:05:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T02:06:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T02:07:00.000Z"
"Oklahoma City vs Indiana Winner?","68.90%","2025-06-19T02:08:00.000Z"
"Oklahoma City vs Indiana Winner?","68.90%","2025-06-19T02:09:00.000Z"
"Oklahoma City vs Indiana Winner?","68.90%","2025-06-19T02:10:00.000Z"
"Oklahoma City vs Indiana Winner?","68.90%","2025-06-19T02:11:00.000Z"
"Oklahoma City vs Indiana Winner?","68.90%","2025-06-19T02:12:00.000Z"
"Oklahoma City vs Indiana Winner?","68.90%","2025-06-19T02:13:00.000Z"
"Oklahoma City vs Indiana Winner?","68.90%","2025-06-19T02:14:00.000Z"
"Oklahoma City vs Indiana Winner?","68.90%","2025-06-19T02:15:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:16:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:17:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:18:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:19:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:20:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:21:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:22:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:23:00.000Z"
"Oklahoma City vs Indiana Winner?","68.99%","2025-06-19T02:24:00.000Z"
"Oklahoma City vs Indiana Winner?","68.99%","2025-06-19T02:25:00.000Z"
"Oklahoma City vs Indiana Winner?","68.99%","2025-06-19T02:26:00.000Z"
"Oklahoma City vs Indiana Winner?","68.99%","2025-06-19T02:27:00.000Z"
"Oklahoma City vs Indiana Winner?","68.99%","2025-06-19T02:28:00.000Z"
"Oklahoma City vs Indiana Winner?","68.99%","2025-06-19T02:29:00.000Z"
"Oklahoma City vs Indiana Winner?","68.99%","2025-06-19T02:30:00.000Z"
"Oklahoma City vs Indiana Winner?","68.99%","2025-06-19T02:31:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:32:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:33:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:34:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:35:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:36:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:37:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:38:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:39:00.000Z"
"Oklahoma City vs Indiana Winner?","68.54%","2025-06-19T02:40:00.000Z"
"Oklahoma City vs Indiana Winner?","68.54%","2025-06-19T02:41:00.000Z"
"Oklahoma City vs Indiana Winner?","68.54%","2025-06-19T02:42:00.000Z"
"Oklahoma City vs Indiana Winner?","68.54%","2025-06-19T02:43:00.000Z"
"Oklahoma City vs Indiana Winner?","68.54%","2025-06-19T02:44:00.000Z"
"Oklahoma City vs Indiana Winner?","68.54%","2025-06-19T02:45:00.000Z"
"Oklahoma City vs Indiana Winner?","68.54%","2025-06-19T02:46:00.000Z"
"Oklahoma City vs Indiana Winner?","68.54%","2025-06-19T02:47:00.000Z"
"Oklahoma City vs Indiana Winner?","68.05%","2025-06-19T02:48:00.000Z"
"Oklahoma City vs Indiana Winner?","68.05%","2025-06-19T02:49:00.000Z"
"Oklahoma City vs Indiana Winner?","68.05%","2025-06-19T02:50:00.000Z"
"Oklahoma City vs Indiana Winner?","68.05%","2025-06-19T02:51:00.000Z"
"Oklahoma City vs Indiana Winner?","68.05%","2025-06-19T02:52:00.000Z"
"Oklahoma City vs Indiana Winner?","68.05%","2025-06-19T02:53:00.000Z"
"Oklahoma City vs Indiana Winner?","68.05%","2025-06-19T02:54:00.000Z"
"Oklahoma City vs Indiana Winner?","68.05%","2025-06-19T02:55:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:56:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:57:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:58:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T02:59:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:00:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:01:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:02:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:03:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:04:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:05:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:06:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:07:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:08:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:09:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:10:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:11:00.000Z"
"Oklahoma City vs Indiana Winner?","68.46%","2025-06-19T03:12:00.000Z"
"Oklahoma City vs Indiana Winner?","68.46%","2025-06-19T03:13:00.000Z"
"Oklahoma City vs Indiana Winner?","68.46%","2025-06-19T03:14:00.000Z"
"Oklahoma City vs Indiana Winner?","68.46%","2025-06-19T03:15:00.000Z"
"Oklahoma City vs Indiana Winner?","68.46%","2025-06-19T03:16:00.000Z"
"Oklahoma City vs Indiana Winner?","68.46%","2025-06-19T03:17:00.000Z"
"Oklahoma City vs Indiana Winner?","68.46%","2025-06-19T03:18:00.000Z"
"Oklahoma City vs Indiana Winner?","68.46%","2025-06-19T03:19:00.000Z"
"Oklahoma City vs Indiana Winner?","68.97%","2025-06-19T03:20:00.000Z"
"Oklahoma City vs Indiana Winner?","68.97%","2025-06-19T03:21:00.000Z"
"Oklahoma City vs Indiana Winner?","68.97%","2025-06-19T03:22:00.000Z"
"Oklahoma City vs Indiana Winner?","68.97%","2025-06-19T03:23:00.000Z"
"Oklahoma City vs Indiana Winner?","68.97%","2025-06-19T03:24:00.000Z"
"Oklahoma City vs Indiana Winner?","68.97%","2025-06-19T03:25:00.000Z"
"Oklahoma City vs Indiana Winner?","68.97%","2025-06-19T03:26:00.000Z"
"Oklahoma City vs Indiana Winner?","68.97%","2025-06-19T03:27:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:28:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:29:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:30:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:31:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:32:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:33:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:34:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:35:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T03:36:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T03:37:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T03:38:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T03:39:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T03:40:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T03:41:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T03:42:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T03:43:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:44:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:45:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:46:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:47:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:48:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:49:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:50:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T03:51:00.000Z"
"Oklahoma City vs Indiana Winner?","68.07%","2025-06-19T03:52:00.000Z"
"Oklahoma City vs Indiana Winner?","68.07%","2025-06-19T03:53:00.000Z"
"Oklahoma City vs Indiana Winner?","68.07%","2025-06-19T03:54:00.000Z"
"Oklahoma City vs Indiana Winner?","68.07%","2025-06-19T03:55:00.000Z"
"Oklahoma City vs Indiana Winner?","68.07%","2025-06-19T03:56:00.000Z"
"Oklahoma City vs Indiana Winner?","68.07%","2025-06-19T03:57:00.000Z"
"Oklahoma City vs Indiana Winner?","68.07%","2025-06-19T03:58:00.000Z"
"Oklahoma City vs Indiana Winner?","68.07%","2025-06-19T03:59:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:00:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:01:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:02:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:03:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:04:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:05:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:06:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:07:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T04:08:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T04:09:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T04:10:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T04:11:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T04:12:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T04:13:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T04:14:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T04:15:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:16:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:17:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:18:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:19:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:20:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:21:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:22:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:23:00.000Z"
"Oklahoma City vs Indiana Winner?","68.83%","2025-06-19T04:24:00.000Z"
"Oklahoma City vs Indiana Winner?","68.83%","2025-06-19T04:25:00.000Z"
"Oklahoma City vs Indiana Winner?","68.83%","2025-06-19T04:26:00.000Z"
"Oklahoma City vs Indiana Winner?","68.83%","2025-06-19T04:27:00.000Z"
"Oklahoma City vs Indiana Winner?","68.83%","2025-06-19T04:28:00.000Z"
"Oklahoma City vs Indiana Winner?","68.83%","2025-06-19T04:29:00.000Z"
"Oklahoma City vs Indiana Winner?","68.83%","2025-06-19T04:30:00.000Z"
"Oklahoma City vs Indiana Winner?","68.83%","2025-06-19T04:31:00.000Z"
"Oklahoma City vs Indiana Winner?","68.41%","2025-06-19T04:32:00.000Z"
"Oklahoma City vs Indiana Winner?","68.41%","2025-06-19T04:33:00.000Z"
"Oklahoma City vs Indiana Winner?","68.41%","2025-06-19T04:34:00.000Z"
"Oklahoma City vs Indiana Winner?","68.41%","2025-06-19T04:35:00.000Z"
"Oklahoma City vs Indiana Winner?","68.41%","2025-06-19T04:36:00.000Z"
"Oklahoma City vs Indiana Winner?","68.41%","2025-06-19T04:37:00.000Z"
"Oklahoma City vs Indiana Winner?","68.41%","2025-06-19T04:38:00.000Z"
"Oklahoma City vs Indiana Winner?","68.41%","2025-06-19T04:39:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:40:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:41:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:42:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:43:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:44:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:45:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:46:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:47:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:48:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:49:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:50:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:51:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:52:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:53:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:54:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:55:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:56:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:57:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:58:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T04:59:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:00:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:01:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:02:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:03:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:04:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:05:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:06:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:07:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:08:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:09:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:10:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:11:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:12:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:13:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:14:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:15:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:16:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:17:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:18:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:19:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:20:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:21:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:22:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:23:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:24:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:25:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:26:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:27:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:28:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:29:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:30:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:31:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:32:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:33:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:34:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:35:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:36:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:37:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:38:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:39:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:40:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:41:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:42:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:43:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:44:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:45:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:46:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:47:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:48:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:49:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:50:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:51:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:52:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:53:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:54:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:55:00.000Z"
